"id_comentario"	"comment"	"clase_comentario"
"comment_id_7922"	"El ambiente es muy agradable, para cenar con tranquilidad. Los camareros son súper amables y controlan que el comensal se sienta a gusto. La comida es abundante, sobre todo las pastas y risottos."	"Excelente"
"comment_id_79224"	"Comi una napolitana que estaba un poco quemadita....El bife de chorizo de 2 gringas de la mesa de al lado estaba marcado ya que se lo trajeron en tres minutos\"\"??!! La carta es super acotada y economica. Eso si, reconozco que es el buffet de un club de barrio, da solamente para llenarse la panza sin pretensiones y barato....nada mas."	"Buena"
"comment_id_79232"	"Excelentes los ravioles de cordero acompañados por una salsa de romero y hongos. Vale la visita para probarlos. El lugar es cálido,con toques delicados pero que aún conserva algo de la decoración de una cantina. La carta tienta con una buena variedad de pastas y salsas. Sin dudas para volver."	"Muy buena"
"comment_id_7925"	"El ambiente es muy familiar y es ideal para ir con niños porque hay un espacio de juegos donde hay una persona a cargo y además, se los puede ver a través del circuito cerrado de TV. La comida fue buena, especialmente las achuras. Muy buenas las ensaladas. Excelente el postre."	"Muy buena"
"comment_id_79274"	"muy buena la pizza, y el postre, exelente, lo unico las mesas muy juntas"	"Muy buena"
"comment_id_79294"	"Del opaco de Puerto Madero a este brillante de Palermo.Excelente el servicio, gran profesionalismo de los mozos y muy buena comida.Debería estar mejor puntuado."	"Muy buena"
"comment_id_79305"	"Muy lindo el sector de la terraza. El tapeo de pizza es muy abundante y casi que comen mas de dos. La pizza es muy buena, finita pero no seca y con muchas variantes y los platos que vi pasar tentadores. Una buena opcion para salir de las pizzerias tradicionales de Nuñez."	"Muy buena"
"comment_id_79312"	"La Mamma Rosa es una cantina y cumple como tal: carta amplia, comida casera bien elaborada, sin sofisticación ni esmero en las presentaciones, porciones generosas como para compartir, mozos conocedores del oficio, poco tiempo de espera de los platos, ruidosa, mesas bastante juntas, precios totalmente razonables. Dentro de su rubro, lo considero una muy buena alternativa."	"Muy buena"
"comment_id_79317"	"Es la segunda vez que voy y la calidad sigue igual de excelente. La atencion es impecable ya que no lo dejan esperando en ningun momento con el menu. No importa lo que una elija del menu se saba que la misma sera muy buena. Hay que hacerse lugar para el postre (recomiendo la mousse de chocolate que viene dentro de una \"cajita\" de masa al coco."	"Excelente"
"comment_id_79334"	"Los niguiris de salmón ricos pero nada memorables, los niguiris de ciervo ahumado una rareza pero increíblemente buenos, el helado de te verde mmmm¿? helado de crema espolvoreado con te verde, pero el lugar en general vale la pena. buen precio en la comida, no tanto en el vino. para volver. excelente atención."	"Muy buena"
"comment_id_79343"	"Muy buena pizza en un lugar de esos bien tradicionales del centro porteño en donde se puede disfrutar de una grande de mozzarella como se debe por muy poca plata"	"Muy buena"
"comment_id_79346"	"Lo mejor de este Resto/Bar es la ambientación: Espacioso, un sector con sillones, luces tenues, todo muy agradable. Lo mejor: la terraza! No hay otras opciones en Caballito que ofrezcan esto. Podés ir a comer o a tomar algo. Yo fui anoche, el servicio fue correcto, la moza super-simpática pero tardó mucho la comida.  El ojo de bife con gratten de papa estaba bárbaro, y el wok de verduras con pollo muy rico. La presentación de los platos, bastante esmerada. En conclusión, el saldo es positivo, me dejó con ganas de volver... Lo recomiendo ampliamente."	"Muy buena"
"comment_id_79368"	"Excelente lugar, muy buena atención y productos muy frescos. Los Boston son ESPECTACULARES. El menú no es muy amplio, pero sí es variado. El precio es acorde a la calidad del producto, aunque hace un tiempo atrás, eran más grandes las piezas de sushi. Conviene reservar con anticipación ya que el lugar es bastante pequeño. El delivery viene muy bien presentado y es otra buena opción."	"Excelente"
"comment_id_79394"	"las carnes soy muy buenas, sobre todo el pechito de cerdo, en las ensaladas hay una gran variedad y se ve que son muy frescas, el ambiente es lo justo, lastima que no hay manteleria.Es para ir y comer mucho con amigos...es un tenedor libre, pero esta todo acorde a la propuesta."	"Muy buena"
"comment_id_79401"	"todo muy bien hecho y con ingredientes de primera calidad, la porcion de papas fritas es el triple de lo que se sirve en cualquier lugar, muy buena la atencion y muy lindo el lugar."	"Muy buena"
"comment_id_79450"	"Fui a comer con un amigo un jueves por la noche, es una parrilla de barrio bien puesta, aclarando esto mucho no le vamos a pedir al ambiente, la atención es buena, nada del otro mundo, como para resaltar una carta con mucha variedad, si debo destacar que ya he ido en otras oportunidades y los platos son abundantes, bien presentados, y pasando desde el pescado a la carne la cocción y la comida son muy buenos, respecto del vino, indudablemente no deben estar en un lugar propicio porque siempre la bottela llegó caliente, de todas formas es una buena opción para salir del paso y comer bien."	"Muy buena"
"comment_id_79456"	"Ya fui varias veces porque vale la pena un lugar tan lindo y bien atendido....algo distinto para compartir en un ambiente tranquilo, charlas con amigos"	"Excelente"
"comment_id_79457"	"Ya fui varias veces porque vale la pena un lugar tan lindo y bien atendido....algo distinto para compartir en un ambiente tranquilo, charlas con amigos"	"Excelente"
"comment_id_79458"	"Fuimos al mediodia y comimos el menu ejecutivo. El vacio estaba bien jugoso como lo pedi. Al postre le faltaba gusto. Por el precio que pagamos estuvo todo muy bien."	"Buena"
"comment_id_79459"	"El lugar esta bueno, aunque bastante ruidoso. La milanesa estuvo muy buena. Es un buen lugar barato, para ir con amigos."	"Buena"
"comment_id_79467"	"Muy canchero y tranquilo. Me encanto"	"Excelente"
"comment_id_79483"	"Llamé para hacer una reserva para 8 personas un sábado a la noche para ir a cenar."	"Buena"
"comment_id_79483"	"Me dijeron que tenía que ser personalmente y que debía abonar el 50% por delantado de una consumición mínima de 60 pesos POR PERSONA."	"Buena"
"comment_id_79483"	""	"Buena"
"comment_id_79483"	"Sin reserva sólo me podían ofrecer la terraza para fumadores y con sillones."	"Buena"
"comment_id_79483"	""	"Buena"
"comment_id_79483"	"Una pena, nunca pudimos ir."	"Buena"
"comment_id_79485"	"Fuimos con mi novia a la noche del viernes y nos encontramos con un lugar muy amplio, comodo, fresco y limpio, la atencion de la mesera fue exelente, muy simpatica y atenta. La comida es muy rica, y la atencion de los parrilleros es para remarcar ya que con gusto buscaban el corte de carne que le pedia el comenzal con la coccion que le indicaban y el precio no es para nada caro si tenemos em cuenta el lugar y la epoca. MUY RECOMENDABLE!!!"	"Muy buena"
"comment_id_79488"	"Simpatico lugar, que estaba lleno un lunes de enero, lo cual hace pensar que es un lugar con una aceptable relación calidad / precio. Las porciones son super abundantes y sabrosas y se pueden compartir."	"Excelente"
"comment_id_79488"	"Vale la pena conocer este simpático restaurante, donde las mesas estan separadas como en ningun otro lugar de la congestionada Buenos Aires."	"Excelente"
"comment_id_79508"	"Dado los comentarios del lugar, pedi un delivery."	"Malo"
"comment_id_79508"	"La pizza vino totalmente cruda y fria. Tuve que terminar de cocinarla en casa. Llame para quejarme y no me dieron ni cinco de bolilla. No llamo mas"	"Malo"
"comment_id_79511"	"El restaurante mantiene la calidad de siempre."	"Excelente"
"comment_id_79511"	"Las porciones son muy equilibradas."	"Excelente"
"comment_id_79511"	"Muy buena calidad de los platos. Cocción precisa."	"Excelente"
"comment_id_79511"	"Atención excelente, especialmente en una zona (San Telmo) donde los lugareños corremos en desventaja con los turistas. Esto no es una crítica a los turistas, al contrario, me alegro mucho que tengamos tantos, sino hacia los restaurantes que equivocadamente discriminan la atención de sus clientes."	"Excelente"
"comment_id_79518"	"Lugar agradable, tranquilo y moderno. Platos sabrosos y buenas porciones. Deberian tener guarniciones con algunos platos ya que se encarece la cena."	"Muy buena"
"comment_id_79529"	"Escena: mucho calor adentro, pido que me abran una puerta,un señor se queja y la cierran, a mi mujer la baja la presion. El señor que se quejo resulto el gerente, cuando me voy lo saludo y le digo que NUNCA MAS vuelvo a ese bodegon. No solo no se disculpa sino que incluso me increpa. Una verguenza. Hasta cuando van a existir negocios de venta de comida que se llama restaurante????"	"Buena"
"comment_id_79534"	"La comida es abundante (de hecho, con una sola porcion comen dos) pero la atencion no fue para nada buena desde q pedimos hasta q nos trajeron la comida pasaron 40 min."	"Muy buena"
"comment_id_79546"	"Una buena y ya clasica opcion de comer Pizza, fuera de las tradicionales pizzerias porteñas del centro y otros barrios."	"Muy buena"
"comment_id_79546"	"No es el lugar ideal para ir a comer en grupo, si no mas bien para algo mas intimo y relajado con un muy buen ambiente y simpatica ubicacion en las callecitas del barrio River."	"Muy buena"
"comment_id_79546"	"Como es de costumbre, aunque antes era mas \"cargada\", la clasica picada de cortesia apenas se llega al lugar, junto a su Faina muy finita y crocante hacen del lugar a mi entender sus particularidades mas llamativas."	"Muy buena"
"comment_id_79553"	"Excelente pizza por donde la mires. Ingredientes de primera y una masa fuera de serie. La pizza grande es para 3 personas y los precios mas que moderados. La relacion precio calidad cantidad es insuperable. Lo recomiendo para el que le guste el buen comer sin importarle el ambiente. El lugar es simple, con mesas comunes y sin lujo haciendo foco en la comida. El que espera un \"lounge\" con poca luz y musica chill out, con infimas porciones, este no es su lugar!!!"	"Excelente"
"comment_id_79567"	"El lugar es lindisimo, decorado con EXCELENTE gusto. Y la comida esta a la altura del lugar, muy sabrosa y con ingredientes frescos. Ideal para un almuerzo o te. Volvere MUCHAS veces porque ademas la atencion es impecable. Me encanto la sillita que hay en el baño, quiero una!!!"	"Muy buena"
"comment_id_79573"	"Un lugar que nunca falla.Visitamos la nueva casa y como siempre el ambiente es excelente al igual que el servicio y si esto le sumamos una comida de muy buena calidad,es un lugar imperdible.El precio quizás se algo elevado(con vino aproximado $85- por persona)pero vale la pena gastarlo para una muy buena velada.Excelente relación precio-producto."	"Excelente"
"comment_id_79575"	"Es la segunda vez que concurrimos a éste Lugar. Lo importante de mencionar es que las dos veces había familias de la comunidad japonesa comiendo, que es importante para catalogar el lugar como un buen lugar para degustar sushi y otras especialidades."	"Excelente"
"comment_id_79585"	"Nada del otro mundo. Fuimos a festejar un cumpleaños y la atención fue adecuada. Teniendo en cuenta que éramos una mesa numerosa, nos atendieron bastante bien y nos traían platos con frecuencia. La comida era aceptable, con cortes que venían mejor cocinados que otros."	"Buena"
"comment_id_79589"	"Insuperable.NO se puede decir más."	"Excelente"
"comment_id_79637"	"Hacia rato que no iba, y parece como si Rodizio estuviera en una burbuja en el tiempo. Mientras otros restaurantes de Bs As han subido los precios y bajado la calidad, Rodizio solo ha subido los precios. Pero cada plato que uno se sirve, o cada pieza de carne que pasa por la mesa, es excelente!!!"	"Excelente"
"comment_id_79663"	"Fui al mediodía y comí el menú del día. Hago la aclaración porque me imagino que no es lo mismo que ir por la noche a comer del menú."	"Buena"
"comment_id_79663"	"La verdad que por $22 es muy buena la relación precio-calidad. Un plato de comida respetable, una linda panera, bebida, postre o café. Todo lo que comimos estaba aceptable. Sin dudas un buen lugar para los vecinos de la zona, pero no mucho más."	"Buena"
"comment_id_79685"	"El lugar en una cantina bien ambientada, y muy familiar, la comida es muy abundante, diria que son platos para compartir, y muy rico. Y Atendido por sus dueños... atencion de 10!!!!!"	"Excelente"
"comment_id_79694"	"Fuí para llevar a mi vieja que siempre me hablaba de las \"picadas de Lopez\", que hace 20 años que no iba y la verdad que, no se si será porque mi expectativa era mucha, pero no me pareció nada del otro mundo, es una picada común y corriente, bastante cara y nada original. La comés en cualquier bar de barrio. Relación precio-calidad negativa. Igual todo bien, es un clásico y le brindo el respecto que se merece. Si mi vieja quiere volver la invito nuevamente."	"Buena"
"comment_id_79716"	"Un lugar agradable, tipo bodegón (no esperen encontrarse con un bar de palermo) Es para ir a comer bien y barato. La comida esta muy bien para mi gusto, buena variedad, porciones super abundantes, la atención es a veces un poco floja y la carta de vinos podría ser mas amplia. Para ir en pareja o con un grupo de amigos. Recomendable."	"Muy buena"
"comment_id_7972"	"Muy buena la comida, muy agradable el lugar."	"Excelente"
"comment_id_7972"	"Fuimos varias veces, y el lugar sigue manteniendo su nivel."	"Excelente"
"comment_id_79757"	"Para ser un bar se come bien. no pidamos demasiado, tiene buen ambiente y para tomar algo es ideal. un clasico de caballito."	"Buena"
"comment_id_7977"	"Comimos mucho y bien. Muy buen sushi. La atención es pobre. Lo que me molestó es que permiten fumar habanos en el salón. No deberían permitirlo ya que el sushi se ve afectado por estos aromas. Nos quejamos con el mozo y no hizo nada. Prefiero sushi club de Las Cañitas."	"Excelente"
"comment_id_79789"	"el ambiente podria ser mas higienico, la comida con mala materia prima y mal aspecto.  Para nada recomendable"	"Malo"
"comment_id_79825"	"Me pareció una buena opción para salir a cenar en pareja o en familia. En el caso de visitarlo en grupos, no lo veo tanto para jóvenes sino más bien para matrimonios más grandes."	"Muy buena"
"comment_id_79825"	"La comida estaba muy rica y los platos llegaron bien calientes. El punto de la brochette era el justo. "	"Muy buena"
"comment_id_79825"	"El ambiente es de lo más confortable y la atención de los mozos me sorprendió, muy profesionales."	"Muy buena"
"comment_id_79825"	"Como fanática de lo italiano, me encantó además de la comida toda la música que reproducían!"	"Muy buena"
"comment_id_79830"	"El imperio de lo kitch. Muy diverso y ameno. La atencion nada profesional, pero con la mejor onda, totalmente descontracturada. La comida es casera, pero nada especial."	"Muy buena"
"comment_id_79837"	"Por un lado, el mejor sushi de la ciudad. Por el otro, un lugar ruidoso, de muy mala atención desde la recepción hasta los mozos. Voy muy de vez en cuando exclusivamente por la comida... si tengo que ver el restaurant en todos los aspectos digo que es muuuuy caro para lo que recibis. Igualmente, que rico sushi! recomiendo el \"ebicado\"."	"Muy buena"
"comment_id_79844"	"Conocí Pinuccio & Figli gracias a un amigo que sostiene que es uno de los pocos, sino el único, lugar en Buenos Aires donde se especializan en comida \"típicamente italiana\" (lease: no italo-porteña)."	"Muy buena"
"comment_id_79844"	"El lugar me pareció bárbaro y los orecchietti con hongos que probé me encantaron. Se nota que tienen muy buena mano para la pasta."	"Muy buena"
"comment_id_79844"	"Muy ingenioso el sistema de \"adivine el peso de su entrada\". Las mismas son muy variadas, desde quesos a ostras y langostinos."	"Muy buena"
"comment_id_79844"	"La atención de los mozos es correcta. Seguro volveré."	"Muy buena"
"comment_id_79849"	"He ido varias veces para comer empanadas, aunque hay otros platos criollos en oferta. La masa es bien casera, y los rellenos son originales y generosos. Las empanadas de pollo y carne se caracterizan por su jugo y un par de condimentos indescrifrables que las diferencian de todas las demás que he probado. Dicho esto, la propuesta se desluce un poco por el alza de precios, la reducción del tamaño de las empanadas y la presencia del dueño que, sin ser antipático, sólo logra que vayamos al lugar a pesar de él. Para mí y mis compañeros de trabajo es un clásico que no pensamos dejar de visitar."	"Muy buena"
"comment_id_79866"	"Las buenas referencias le quedaron algo grandes a Murillo. La carta incluye minutas, carnes, pastas, pollo y pizzas, pero ninguno de ellos estuvo a la altura de las expectativas (la pizza fue la que salió más airosa). Los ravioles llegaron casi fríos y la salsa del lomo a la francesa tenía gusto a quemado. El oficio del mozo apenas pudo paliar grotescos como el jerez de invitación rebajadísimo y la cantidad de empanaditas (una menos que el número de comensales). La decoración no se destaca, y a la temperatura del baño tiene 20 grados de más. Bastante caro para el resultado! Dudo que vuelva."	"Malo"
"comment_id_79880"	"Cuando entrás parece que estás en Japón, muuuy ambientado, hasta exagerado diría. Tienen un salón donde sólo se puede entrar descalzo, con mesas enanas para sentarse en el piso. La comida muy buena, el servicio muy bueno pero lento como es normal en un resto japonés. Tienen un menú muy conveniente, para volver varias veces."	"Muy buena"
"comment_id_79913"	"MUY BUENO,la milanesa de muzarela estaba rica el pollo a la mostaza exelente pollo con sesamo exelente"	"Excelente"
"comment_id_79924"	"Comida sabrosa. Porciones chicas. Precio MUY excesivo."	"Buena"
"comment_id_7994"	"Excelente y para recomendar. El servicio es bueno, el lugar acogedor, como agente de viajes lo tengo como uno de los mas recomendados en Buenos Aires."	"Excelente"
"comment_id_79942"	"langostinos y ostras en mal estado. La parte de parrilla estuvo correcta. No vuelvo nunca mas."	"Malo"
"comment_id_79958"	"Fui por primera vez hace pocos días. Comí de parado porque no daba para el comedor que tiene atrás, decía, salón con aire acondicionado y lo único que había eran unos ventiladores, así que mejor estar en el mostrador de adelante. La pizza es buena, pero como dicen otros acá no es tampoco LA pizza y los precios son bastantes elevados para lo que es el lugar. Sólo para quienes viven cerca y piden delivery o bien si estás de paso."	"Buena"
"comment_id_79964"	"La comida es excelente. El ambiente es tranquilo. Muy original la carta. Es recomendable para ir cada tanto ya que el precio es tirando a caro."	"Muy buena"
"comment_id_79966"	"Creo que fuí con demasiadas espectativas por los comentarios de la guía, pensé que en un restaurante italiano las pastas iban a ser de lo mejor, y no fué así, tampoco el tiramisú era con mascarpone (como decía en el menú). El ambiente es muy ruidoso y la mayoría de la gente parece ser habitué ya que se saludaba con el dueño con mucha familiaridad. Puedo asegurar que hay mejores opciones para comida italiana."	"Buena"
"comment_id_79997"	"El lugar es muy pintoresco y vale la pena conocerlo. La calidad de la comida es muy buena, sobre todo teniendo en cuenta la relación con el precio. Mención especial al sector de juegos de los chicos, super completo, cuidado, ideal para los más pequeños. La atención muy buena también. Volveremos a ir."	"Muy buena"
"comment_id_8001"	"Excelente lugar. Se puede llenar, ir tempranito."	"Excelente"
"comment_id_80058"	"La entrada es muy desorganizada, muchas personas pero poco expeditivas. El sistema de reserva es desprolijo. Despues que te acompañan a la mesa todo se transforma para bien, muy buena atencion,  todas las recomendaciones del camarero fueron impecables, los rolls y los tiraditos de lo mejor en Buenos Aires, excelente la parilla y los especiales (todo es recomendable). Muchas opciones.  La carta de vino es acotada y con valores muy elevados para las bodegas que ofrecen"	"Excelente"
"comment_id_80067"	"Es un lugar muy bonito con muy buena comida y una buena relación calidad precio. Podría mejorar un poco la atención."	"Muy buena"
"comment_id_80071"	"Fuimos por los comentarios de la Guia y no nos defraudo. El lugar es muy acogedor. Poquita luz que alcanzaba muy bien para ver lo que se comia, musica funcional aceptable. Los platos muy bien servidos, abundantes y ricos. La atención muy esmerada. Lo recomiendo. Precios mas que razonables. Lo que se podria agregar es que, si van solo a cenar, haganlo temprano...seguramente despues no creo que sea lo mismo...mas tarde se llena y no es igual de tranquilo. Volveremos!!!"	"Muy buena"
"comment_id_8008"	"excelente la comida. Las pastas son las mas ricas de Baires y el servicio es inmejorable."	"Excelente"
"comment_id_80086"	"Gran variedad de platos, la mayoría muy abundantes. Muy buena relación precio-calidad. Ideal para un mediodía de domingo en familia. Mozos muy atentos, Para recomendar."	"Muy buena"
"comment_id_80091"	"El ambiente es agradable, la comida no me pareció barata pero si abundante, tuvimos que pedir que nos pongan más salsa porque venía escaso el fileto y la bolognesa muy seca. Los ñoquis estaban muy ricos."	"Buena"
"comment_id_80091"	"La atención es buena."	"Buena"
"comment_id_80093"	"crocante y muy buen sabor la masa, buena calidad de los toppings,riquisimos los tomates secos, muy buen postre, el lugar simple pero divertido y el servicio mable e informal, me encanta este lugar"	"Excelente"
"comment_id_80109"	"Fui a un cumpleaños, suerte que me invitaron y no tuve que pagar casi 6o pesos por una comida que deja mucho que desear.legue 9:30, se supone que a esa hora deberia haber un pedazo de asado jugoso, pero para el parrillero fue imposible encontrarlo, encima de recocida, la carne era sosa y dura, mollejas muy gomosas, el pechito de cerdo fue lo unico aceptable, antes habia pedido carré y todavia no lo pude tragar. el postre pedido era diferente a lo que detallaba la carta, y el volcan pasado de coccion. no pido chocolate fenix carenero especial,por lo menos que venga a punto.barato pero no tanto."	"Malo"
"comment_id_80112"	"Esporádicamente visito este lugar para degustar unas exquisitas empanadas a un precio super accesible. Si bien es verdad que desde la ultima vez que fui las empanadas reducieron su tamaño, el precio es bajo. Las empanadas cuestan $3 contra los 5 o incluso 9 que se pagan en puerto madero o zonas paquetas, y el producto es realmente bueno."	"Muy buena"
"comment_id_80112"	"El dueño es el que atiende las mesas... no esperen un gran servicio, pero está acorde al precio. No recuerdo la ultima vez que comí BIEN por 30 pesos los 2."	"Muy buena"
"comment_id_80112"	"Un detalle IMPORTANTE la cerveza vino bien helada y con los vasos pilsener recién salidos del freezer."	"Muy buena"
"comment_id_80119"	"Si uno es amante de la pizza a la piedra este es un lugar para recomendar."	"Muy buena"
"comment_id_80119"	"Las empanadas son muy ricas, y ya arrancamos con una picadita correcta (aunque la incluyen cobrando servicio de mesa lo cual no es frecuente en pizzerias)."	"Muy buena"
"comment_id_80119"	"Tienen infinidad de combinaciones de pizzas, la maza es crocante y los ingredientes son muy sabrosos y de buena calidad."	"Muy buena"
"comment_id_80119"	"La cerveza estaba bien fria y cuentan con una carta de vinos medianamente importante."	"Muy buena"
"comment_id_80119"	"Los precios son accesibles y el lugar y la atención están por encima del promedio."	"Muy buena"
"comment_id_80119"	"Un destalle: sobró pizza y sin siquiera pedirlo la envolvieron."	"Muy buena"
"comment_id_80128"	"La porciones son para compartir, el servicio correcto, lo unico la temperatura del vino estaba bastante caliente."	"Muy buena"
"comment_id_80133"	"La carta es acotada, pero buena opción para ir a comer con amigos a un club de barrio."	"Buena"
"comment_id_80168"	"Un lugar rústico pero muy lindo. Rica comida y muy pero muy buen ambiente."	"Buena"
"comment_id_8019"	"Para comer bien sin muchas pretensiones. Nuestras porciones sí que fueron abundantes. Mesas muy juntas."	"Muy buena"
"comment_id_80197"	"Muy buena comida y variedad, buena atención. Ambiente agradable."	"Excelente"
"comment_id_80246"	"Fuimos sin conocer del lugar, invitados por amigos que tienen hijos y el único motivo (se me ocurre) por el cual se puede ir a esta parrilla, es la justificación que tienen muchas parejas que salen a comer en familia: QUE TIENE UN PELOTERO MUY COMPLETO! Porque el asado estaba duro (re-cocido), los chinchulines gomosos y del aceite de las fritas, me reservo el calificativo. Todo en un salon \"ASI\" de grande, lleno de gritos y mesas XXL. Rescatable la atención de la moza (que soportaba estoicamente embates de infantes corriendo por entre las mesas) y una carta de vino con opciones."	"Malo"
"comment_id_80274"	"el ambiente es muy agradable, tranquilo, muy buena atencion, tambien la preparacion, todo satifactorio, lo unico que deberian estar mejor informados refte. al descuento de oleo."	"Muy buena"
"comment_id_80282"	"El lugar como simepre es agradable pero la atención ha decaido notablemente, la carne es buena y en su punto, pocos mozos y mucha camarera que lleva pancitos y no hace otra cosa,"	"Buena"
"comment_id_80282"	"pedí un tipo defactura me dieron otra sin decirme nada, no creo que vuela"	"Buena"
"comment_id_80288"	"El ambiente es realmente muy bueno,lastima que las bebidas se sirvan naturales. La comida es fabulosa. Un lugar para recomendar"	"Excelente"
"comment_id_80311"	"Es un lugar que me encanta, las personas que atienden ves que estan atentas a uno, miran a los ojos, y no se equivocan."	"Muy buena"
"comment_id_80311"	"El chopp lo sirven bien frio, no conozco otro lugar que lo sirvan igual. "	"Muy buena"
"comment_id_80311"	"El ambiente es excelente para lo que uno va a buscar, comer rico, barato y sintiendose parte de una tradicion."	"Muy buena"
"comment_id_80315"	"Es una muy linda cantina italiana, con un ambiente muy relajado, en el cual se pueden disfrutar de unas muy buenas pastas, caseras o secas, a un precio promedio de plato en $30 con salsas a eleccion. Es un lugar super recomendable y muy tranquilo, teniendo en cuenta en la zona populosa que esta.-"	"Muy buena"
"comment_id_80345"	"Es ciertamente como reseña la gran mayoría: buenas pastas, precios acomodados (depende que pidas), buenas porciones, salón ruidoso (siempre a full) y recetas clásicas de la comida italo-porteña. Eso sí, nos tocó un mozo maniero con mala actitud, que nos trajo las cosas como quiso y cuando quiso: casi que diría que comimos intimidados (ok, ok, exagero un poco!!). Así que mi experiencia quedó \"tamizada\" por este hombre. Tal vez deba volver, darle una nueva oportunidad al Spiagge.... mmmmm, no sé."	"Buena"
"comment_id_80346"	"Tanto los cortes de la parrilla como los platos elaborados son buenos, pero sin ninguna elaboración especial. La atención es atenta pero parece haber pocos mozos que deben atender muchas mesas lo que la hace más lenta y que los mozos no estén de muy buen humor. Como siempre está lleno, se hace ruidoso lo que desmerece el ambiente."	"Muy buena"
"comment_id_80351"	"Fuimos sin ninguna expectativa y realmente nos sorprendio. Destacable lo casero de la comida, se nota mucha dedicacion en la elecccion de las materias primas y en el armado de las combinaciones de sabores. Excelente lugar para ir a comer relajado y con una propuesta de calidad !"	"Excelente"
"comment_id_80378"	"Pasamos a conocer por recomendacion de un amigo. Para esta epoca (segun parecia) tienen una opcion q es \"Menu Noche\", el cual pedimos con mi novia. El mismo incluia: entradas de platos tipicos mediterraneos, plato principal a elegir entre 3 opciones (elegimos Bondiola con papas a la española y Bife de chorizo con papas fritas)y postre. La entrada mediterranea ESPECTACULAR, las carnes las pedimos a punto, y estaban bien por dentro, pero quemadas por fuera. De postre flan casero, exquisito. Buena opcion de vinos, aunq cuando pregunte no tenian varios. La atencion brillante. Recomendable lugar"	"Muy buena"
"comment_id_80390"	"un poco caro,pero la atencion,el ambiente y la comida,no tienen peros"	"Excelente"
"comment_id_8040"	"Excelente atención y excelente el pelotero!"	"Excelente"
"comment_id_8040"	"dejo a mi nena muy tranquila ya que tienen excelente personal."	"Excelente"
"comment_id_80400"	"El año pasado hiba una vez al mes. Este año volvi a ir y realmente la comida no fue de lo mejor. Habia mucha gente, la atención no es como antes. La entraña tenia olor a vingre, por lo que inmediatamente la devolví. Creo que se popularizo mucho y perdió el encanto familiar. ademas la atención no fue del todo buena. Me cobraron la entraña que habia devuelto y estaba pasado, x eso el olor a vinagre...eso no se hace!"	"Malo"
"comment_id_80447"	"La propuesta es de lo mas original, la variedad de milanesas es buenisima, hasta mila de soja para los vegetarianos, hay que volver por mas sabores. El ambiente agradable pero bastante ruidoso. Dos criticas, la moza se molesto cuando cambie la bebida. Luego lo que sobro (las porciones son grandes) te lo preparan para llevar (otro punto a favor) pero cuando llegue a casa descubri que esa no era mi milanesa, mas cuidado por favor!!!"	"Muy buena"
"comment_id_80500"	"Fui con mi pareja, no tuvimos que esperar para comer, el ambiente era cálido pero quizás se exceden un poco con el precio. Hemos comido sushi en otros lugares donde los productos eran igualmente frescos pero mucho más económicos. La variedad no es muy buena (los paquetes vienen de 15 unidades). Las ostras son exquisitas. Recomendable para salida en pareja o cena de negocios. Bon appetit!"	"Muy buena"
"comment_id_80507"	"Tipica cantina de barrio con platos abundantes y barato. Recomiendo pastas sencillas (fideos) con estofado. Los vinos son acordes al lugar, con vino de la casa, y debería haber algún mozo más para atender, pero se las arreglan bien. No apto para habitues de Cañitas o Palermo. Dos personas comimos 2 platos de pasta con vino de $27 y 2 postres por $90."	"Buena"
"comment_id_80511"	"La calidad de esta pizzería es excelente, no importa el gusto de pizza que uno elija. Algún día tendré que probar las pastas!!!"	"Excelente"
"comment_id_80528"	"Forzado ambiente rústico, colorinche decorativo en las paredes, ruidoso por ubicar las mesas muy juntas, sistema de servicio extravagante (no hay menú: los clientes no elijen qué van a comer sino que los mozos traen los  platos secuencialmente...). La comida es decente, si uno acepta el sistema y los $80 (sin vino) por cabeza. Los mozos muy diligentes. En cuanto a la comida,traen lo que ellos quieren y no siempre es del gusto del cliente.Muy bueno el risoto con hongos, la pizza y el matambrito. Para conocerlo y hasta ahí."	"Buena"
"comment_id_80533"	"reservamos con mi novia para san valentin y pedimos un menu especial, a pesar de estar el local ocupado casi en su totalidad, nos despejaron nuestras dudas y nos atendieron muy bien, las entraditas muy sabrozas y el sushi muy fresco y variado(me gusto que en los combinados incluyan el phila) definitivamente vamos a volver"	"Excelente"
"comment_id_80579"	"Una pizzeria tradicional del barrio de Congreso. Las empanadas son la especialidad sin lugar a duda, pero la pizza es buena tambien. No recomendable si se busca un lugar donde hablar o pasar un rato tranquilo. El bullicio es permanete."	"Muy buena"
"comment_id_80585"	"Es un lugar en el que apenas entras sentís buena energía. Cálido y sencillo, con una carta  acotada pero original ofrece unos platos sumamente gustosos."	"Excelente"
"comment_id_80585"	"Pero lo que mas me llamó la atención, es la excelente y dedicada atención de sus empleados y dueños. Da ganas de volver"	"Excelente"
"comment_id_80590"	"Muy buén ambiente y la comida muy buena."	"Muy buena"
"comment_id_80591"	"Fuimos nuevamente porque está cerca y tiene opciones de comida ... a veces es complicado salir con amigos y que todos estemos de acuerdo en la 'etnia' que nos interesa."	"Buena"
"comment_id_80591"	""	"Buena"
"comment_id_80591"	"La Peca está buena, pero la atención deja mucho que desear, parece un bar de la costa atlántica para adolescentes."	"Buena"
